id,title,rating,date,body,sentiment,category,satisfied
1075,Commande passée le 13/12  .le livreur…,1,2023-12-26 00:00:00+00:00,"Commande passée le 13/12  .le livreur ne trouve pas l'adresse .qu'il apprenne a utiliser un GPS ou simplement qu'il apprenne à lire
Le Service client qui vous balade ,en vous affirmant que le colis arrive",Neutral,Books,0
1076,Vraiment grave il vole les gens sur…,1,2023-12-26 00:00:00+00:00,Vraiment grave il vole les gens sur beaucoup d'articles faire attention avant de acheter quelque chose,Neutral,Uncategorized,0
1077,vend pièce utiliser sans l'indiquer,2,2023-10-26 00:00:00+00:00,"commander un PC complet à monter soit même , l'emballage été limite , la carte mère une asus gaming été déjà utiliser et présenté des trace d'utilisation , une fois le PC fini le PC présenté une panne aléatoire d'alimentation j'ai tout renvoyer en lisant les commentaire je m'aperçois que amazon vende régulièrement des pièce d'occasion sans le mentionner , au final j'ai perdu 1 moi la licence window sur le disque ssd , bref une fois remboursé me suis refait un PC sur materiel.net pour à peine 40 euros de plus j'ai eu des conseil de pros , reçus plus rapidement que par amazon et tout été neuf et scellé",Neutral,Food,0
1078,ARNAQUE,1,2023-12-26 00:00:00+00:00,"ARNAQUE. 
Ne pas commander sur le site AMAZON. 
J’ai commandé une commande chez Amazon pour le noël à ma fille. A ce jour je n’ai toujours pas reçu ma commande. 
On vous prends limite de haut, en disant d’aller porter plainte au commissariat ( comme si le commissariat avait que ça a faire, de s’occuper d’une arnaque comme Amazon. Après si cela pouvait faire fermer le site ou autre, je cours au commissariat volontiers, vu les voleurs.). 
J’étais assez bonne cliente chez Amazon. Malheureusement je ne retournerais plus sur ce site. Mais chez la concurrence comme Cdiscount, ou je n’ai JAMAIS eu de problème. Vaut mieux payer plus cher, que moins et ne jamais voir sa commande arriver. 

Cordialement",Neutral,Uncategorized,0
1079,Le SAV est déplorable,1,2023-12-26 00:00:00+00:00,"Le SAV est déplorable. Selon le conseiller sur lequel vous tombez le son de cloche est différent. Attentes interminables, on se fait raccrocher au nez allègrement. C'est une honte un tel service client pour une plate forme de cette envergure. J'ai du passer une demi journée au téléphone, pas moins d'une vingtaine d'appels, contact chat, contact Twitter pour obtenir une réponse adaptee à la situation. C'est la vitrine de l'enseigne le service client et celle ci est déplorable. Je m'y reprendrai à 2 fois avant de commander a nouveau. Fuyez tant que vous pouvez.",Neutral,Uncategorized,0
1080,Rien ne s'est bien passé,1,2023-12-22 00:00:00+00:00,"Rien ne s'est bien passé: Deux commandes avant noël. Chacune autour de 500€!! JAMAIS LIVRÉES!
Un de leur collaborateur m'a même affirmé que je serais livré le 25 décembre!!!
Honteux!!
je résilie mon contrat amazon prime

ÉLOIGNEZ VOUS, À ÉVITER ABSOLUMENT!!!!",Neutral,Uncategorized,0
1081,Très déçu par Amazon,2,2023-12-12 00:00:00+00:00,"Bonjour,

J'ai fait une commande pour des cadeaux de Noël le 12/12/2023 tout semble bien s'être passé à première vue et je dois être livré rapidement. Le 18/12/2023 n'ayant toujours pas de nouvelles de ma commande, je me rends sur le site Amazon pour voir ce qu'il en est, et je constate que mon paiement est en attente de validation et qu'il faut que re-valide mon moyen de paiement, chose que je fais et qui est une nouvelle fois validé. Sauf que 20 minutes plus tard quand je retourne sur mes commandes, je vois qu'il y a à nouveau un problème. J'ai essayer à de nombreuses reprises et même en changeant les moyens de paiement, rien n'y a fait. J'ai donc contacté le support à 3 reprises pour qu'il résolvent le problème, ils n'ont pas réussi malgré avoir passé  plusieurs heures avec eux en cumulé. Tout ce qu'ils ont trouvé de mieux comme solution c'est de refaire une autre commande (avec le risque que les colis n'arrivent pas pour Noël car livraison prévu le 23/12...De plus les prix ont changé entre temps et la nouvelle commande est plus de 15% plus chère. On me dit ne vous inquiétez pas ""Amazon va vous rembourser la différence"". Cela n'a jamais été le cas et ce malgré mes appels au service client. Donc nul, ils n'assument absolument pas les problèmes venant de chez eux. C'est minable.",Neutral,Uncategorized,0
1082,Amazon,1,2023-12-26 00:00:00+00:00,"Amazon, application d’escrocs 

J’ai effectué le retour d’une Apple Watch le 09/12/2023. 

Ils m’inventent une histoire d’article pas scanné par Mondial Relay alors que le monsieur a scanné l’article devant moi. 

Résultats des courses : j’ai un service client qui me bloque les chat et refuse de trouver une solution. 

Amazon en a que pour l’argent. Il y a toujours des problèmes. À chaque fois que j’ai fait une commande, soit je ne recevais pas la commande (vol ?!) soit je recevais l’article mais avec un défaut et il y a toujours un problème lors du moment du remboursement (vol?!)

Conclusion : n’achetez pas chez Amazon. Ce sont des voleurs et des personnes mal honnêtes qui ne respectent pas ses clients",Neutral,Uncategorized,0
1083,Deuxième fois que je commande chez…,1,2023-12-26 00:00:00+00:00,"Deuxième fois que je commande chez Amazon ce mois ci et c'est la deuxième fois que le livraison a été marqué comme refusée de ma part! 
Totalement scandaleux quand on est chez sois et que personne ne s'est présenté les deux fois! 
Il faut vraiment revoir votre système de livraison, car vous m'avez fait perdre a chaque fois une journée de travail!

Mise a jour: Et allez! Deux jours après , encore une commande annulée sous refus de ma part! 
En tout , 6 articles d'une valeur de plus de 800 euros non livrés (marqué comme refusé de ma part, la blague) et trois jours de travail perdu a attendre un livreur invisible (ou fénéant)! 
Dire que j'ai encore 3 commandes en cours pour 600 euros qui vont surement finir de même! 
Le SAV , arrêtez de trouver des excuses, j'avais le suivi du livreur en temps réel, qui n'est autre que vos livreurs internes sur le suivi, il se situait sur Orléans alors que j'habite en Bretagne et quand celui ci a fini sa petite tournée autour d'Orléans et Amilly, plus de visuel sur son parcours et annulation de ma commande! Dans ma société , c'est un motif de renvoi ou minimum d'avertissement! 
Rajoutez a cela ,pas moins de 5 a 7 jours avant un éventuel remboursement! Comme si j'avais des millions a laisser trainer dans la nature! 
Comment je fais en attendant, car j'ai besoin de ce matériel pour mon entreprise??? 
C'est définitivement fini pour ma part Amazon! 
Pire site avec qui je n'ai eu que des ennuis!",Positive,Books,0
1084,"Honteux, semble plus intéréssé par leurs profits que leurs clients",1,2023-12-15 00:00:00+00:00,"Pateforme de commerce censé être un tiers de confiance mais laissant ses clients dans la détresse avec ses vendeurs tiers. Achat d'un téléphone reconditionné, composant pas d'origine, renvoi du téléphone et remboursement impossible. Amazon ne veut rien savoir et vous laisse vous débrouiller. Scandaleux, mais bon que vous soyez puissant ou misérable........",Negative,Uncategorized,0
1085,La fin d’une belle relation!….,1,2023-12-23 00:00:00+00:00,"Bonjour je rejoins les avis précédents. 
J’ai commandé un article avec livraison garantie avant Noël. Vendredi 22 je suis avisé de l’arrivée du colis. Je me présente samedi 23 au Relais qui ne trouve pas mon colis. J’ai donc passé quatre Appels samedi après-midi au Service Clients d’ AMAZON.Pour résumer 1h au téléphone, balade entre conseillers et responsables et 2 gros mensonges! J’aurais dû soi-disant retirer le colis avant ( alors que le colis était au relais depuis une journée!).  Puis les deux personnes suivantes m’ont assuré que le colis avait été renvoyé car il était endommagé. Au final Pas de volonté de résoudre le problème. Sans parler de la déception le jour de Noël de la personne à qui était destiné le cadeau. Le plus beau c’est que J’apprends aujourd’hui mardi que le colis finalement a bien été livré samedi après-midi et qu’il se trouve depuis au relais. Si le service client d’Amazon, il avait été compétent,ils auraient pu contacter le transporteur et mettre une alerte sur son site. J’ai recontacté le service client ce mardi matin. Pas de compréhension,  tout juste bons à réciter leur blabla et surtout à faire diversion dans la conversation pour cacher leurs incohérences. Je suis fidèle cliente depuis des années. Contre l’avis de beaucoup de mes amis, j’ai toujours soutenu AMAZON comme une enseigne fiable et honnête.Mais  je crois aujourd’hui que leurs pratiques ont bien changé et qu’il est temps pour moi de changer de fournisseur. J’espère que cet avis  vous sera utile.",Neutral,Uncategorized,0
1086,À faire,1,2023-12-20 00:00:00+00:00,"Service après vente a fuite gérer par des incapables, doubler d’une mauvaises criante, tripler par des incompétents qui permettent qu’un téléphone à 800 balles sans aucun moyen de s’expliquer…par un transporteur véreux bref à fuir largement… garder votre argent pour vous signer un ex client Amazon prime qui croyez moi a bien bien compris le mécanisme ..",Neutral,Uncategorized,0
1087,Terminé Amazon,1,2023-12-22 00:00:00+00:00,"Terminé Amazon, trois commandes ces derniers jours et trois problèmes...le service client est inexistant et vous laisse dans la panade.
Les vendeurs vous livrent des articles non conformes et qui ne correspondent pas à la description sur le site. Informé Amazon fait la sourde oreille... Donc pour moi terminé Amazon.",Neutral,Books,0
1088,commande payer colis james recu des…,1,2023-12-24 00:00:00+00:00,commande payer colis james recu des vrais voleur service client incompetans a eviter absulement,Neutral,Uncategorized,0
1089,Achat sur le site,1,2023-12-24 00:00:00+00:00,"Achat sur le site, je me redirige vers deux produits livrés le 24/12. Livraison prioritaire, j'effectue mon paiement ,reçois le mail de confirmation de livraison du 24, et surprise 24 au matin je reçois un mail repoussant ma date de livraison au 26/12 ! Je contacte le service et me fait envoyer balader 4 fois ! Je ne peux même pas me faire rembourser pour aller racheter ses mêmes produits en magasin. Service lamentable comme l'intérêt porté a ses clients fidèles depuis des années ! Je vais m'empresser de couper les abonnements et déconseiller ce site",Neutral,Uncategorized,0
1090,Colis perdu,1,2023-12-21 00:00:00+00:00,"Colis perdu, 2 reports de livraison, 5 versions différentes du service client, pour finalement un remboursement et un geste commercial de...5€. 
Service catastrophique ! c'était ma dernière fois avec Amazon",Neutral,Uncategorized,0
1091,Livraisons,2,2023-12-24 00:00:00+00:00,Les livraisons Amazon Sont inacceptables......les livreurs balancent les colis par dessus le portail. Et sont malpolis.... éviter à tout prix,Neutral,Books,0
1092,Amazon incapable de gérer efficacement ses livreurs !,1,2023-12-24 00:00:00+00:00,"la famille a décidé de s'offrir pour noel des blu ray ... je passe donc une commande d'un lecteur blu ray avec date de livraison au 20/12 ... le 20 message signalant un incident du transporteur, livraison reprogrammée ... tous les jours j'échange avec le service client qui visiblement n'a aucun pouvoir pour activer les livraisons, et tous les jours j'attends sans succès ! nous somme le 24, pas de lecteur, nous aurons des cadeaux dont nous ne pourrons pas profiter ! merci amazon pour ce cadeau !!! pour moi c'est fini, après des années de commandes régulières !",Neutral,Uncategorized,0
1093,Colis vide !!!,1,2023-12-23 00:00:00+00:00,"Bonjour 
Je me suis fait livré un colis vide aujourd’hui. C’est la première fois que ça m’arrive avec Amazon. Le livreur était très irrespectueux car il m’a remis un carton vide ouvert sur les côtés en me disant qu’il est juste livreur et qu’il n’est pas responsable de l’état du colis. Depuis 13 h (moment des faits) jusqu’à 22h 52. J’ai jonglé entre le service client Amazon et la Police (pour le dépôt de plainte). J’ai envoyé le document fourni par la police au service client qui n’a pas cessé de me répondre par le biais de plusieurs interlocuteurs que le document fourni par mon commissariat n’est pas conforme. Sachant que lorsque je repars demander au commissariat, ils me confirme que c’est conforme. Après plusieurs appels auprès du service client et plusieurs échanges par mail. Je reçois par mail des réponses automatiques de différentes personnes qui me demandent les memes documents 🤦🏾‍♂️. Je veux juste être remboursé et ne pas avoir à payer pour quelque chose que je n’ai pas reçu…franchement c’est épuisant et inadmissible de votre part. Un colis volé d’une valeur de 1979€. Et pourtant Dieu seul sait je suis resté respectueux jusqu’à présent…je veux juste obtenir gain de cause",Neutral,Books,0
1094,J'ai récemment fait l'expérience d'une…,1,2023-06-01 00:00:00+00:00,"J'ai récemment fait l'expérience d'une situation délicate avec Amazon, et je tiens à partager mon expérience pour informer d'autres utilisateurs potentiels des défis potentiels auxquels ils pourraient être confrontés.

Il est important de noter que, en tant que client fidèle d'Amazon pendant 9 ans, j'ai toujours apprécié la qualité de leurs services. Cependant, récemment, j'ai été confronté à une politique de retour particulièrement rigide qui a eu des conséquences importantes sur mon compte.

En raison d'un dépassement du quota autorisé pour les retours dans le temps, mon compte a été blacklisté. Ce qui est encore plus préoccupant, c'est que cette mesure a rendu impossible tout remboursement, même si mon compte Amazon est créditeur.

Dans mon cas, j'essaie actuellement de récupérer un solde de 190 euros, composé de chèques cadeaux offerts par mon entreprise. Malheureusement, en raison de la restriction imposée à mon compte, ces fonds sont inaccessibles, ce qui est extrêmement frustrant.

Je comprends la nécessité pour les entreprises de mettre en place des politiques pour éviter les abus, mais je pense qu'il est crucial de trouver un équilibre entre la protection des intérêts de l'entreprise et la satisfaction du client. La politique de blacklisting automatique sans possibilité de remboursement semble disproportionnée, surtout lorsque des crédits légitimes sont en jeu.

Je souhaite partager cette expérience pour sensibiliser les utilisateurs à cette politique et encourager Amazon à reconsidérer sa position, en particulier lorsqu'il s'agit de montants créditeurs sur les comptes des clients. J'espère que mon problème sera résolu rapidement et qu'Amazon prendra en compte les préoccupations légitimes de ses clients.

En tant que consommateur, je reste ouvert à la communication avec Amazon pour résoudre cette situation de manière équitable et constructive. Cependant, je recommande à tous les utilisateurs de faire preuve de prudence et de se familiariser avec les politiques de retour d'Amazon pour éviter toute frustration similaire.",Negative,Uncategorized,0
1095,Impossible de controler la livraison,1,2023-12-23 00:00:00+00:00,"Impossible de contrôler la livraison

J’avais pour habitude de bien apprécier Amazon et la faciliter d’avoir les produits, mais voilà maintenant cela devient du grand n’importe quoi avec les produits dont les cartons sont ouverts ou qui n’arrive jamais !
Ayant pris Amazon Prime pour recevoir ma caméra a la date d’aujourd’hui avec un code, quel ne fut pas ma surprise lorsque le livreur à refuser d’ouvrir le carton avant que je lui valide ma commande.
Je n’ai même pas pu le sous peser pour avoir une petite idée du contenu.
En tant que clients il est de mon devoir pour me couvrir de vérifier si le produit (à 700€) n’a pas été échanger contre un sac de riz qui ferait le même poids comme on peut souvent le voir.
Le destinataire a le droit d'exiger, avant de prendre la livraison, la vérification tant intérieure qu'extérieure des colis » (cass civ 22/11/1933) », voici les informations concernant la livraison d’un colis.
Sur les forums, de nombreuse personne parle de ce problème d’arnaque et pour ma part hors de question de me faire avoir ! 
Le livreur est donc parti avec mon colis en stipulant que je l’avais refusé.
Inadmissible !!!
Désormais je vais faire mes commandes ailleurs et demander rapidement le remboursement ainsi que l’annulation de ce qui est en attente.
Je suis fou de rage !!!",Positive,Books,0
1096,Des voleurs!!!!!,1,2023-12-23 00:00:00+00:00,"Je reçoit l'avis que mon colis m'attendait au point amazon supermarché casino,  toute contente je fais mon code pour retirer mon colis et l'enveloppe cartonnée était si mince, que je l'ouvre en urgence et choquée le colis était vide aucun article, incroyable ils m'ont livrés un paquet vide!!! Ou alors les livreurs ont volé les articles!!! C'est grave grave du jamais vu!!!!",Neutral,Books,0
1097,amazon prime trop bien,5,2022-12-23 00:00:00+00:00,"amazon prime trop bien, je comprends pas qu'ils aient 1/5",Neutral,Uncategorized,1
1098,Très déçue,1,2023-12-22 00:00:00+00:00,Très déçue.  Le colis est annoncé comme livré mais rien n'est dans la boîte aux lettres...,Neutral,Uncategorized,0
1099,Catastrophique,1,2023-12-23 00:00:00+00:00,"Catastrophique,  comme à chaque livraison,  ""colis livré  remis en main propre"" mais jamais reçu de colis,  et amazon sont incapable de savoir où et mon colis, attendre 48h pour soit disant enquêter alors qu'il font absolument rien",Positive,Uncategorized,0
1100,Un service client inutile,1,2023-12-23 00:00:00+00:00,"Un service client inutile ! 
On vous raccroche à la gueule 
Les employés peuvent pas pas aligner une phrase correctement en français. 
 Et le pompom dans tout ça, on me bloque l’accès à mon compte suite à une commande passée. AUCUNE VISIBILITÉ SUR MON COLIS. ET PERSONNE N’ARRIVE À TROUVÉ UN SOLUTION. Si vous ne voulez pas perdre des sous, ne commandez point sur Amazon ‼️",Neutral,Uncategorized,0
1101,ARNAQUE ZONE pub. MENSONGERE,1,2023-12-23 00:00:00+00:00,"ARNAQUE ZONE m'a promis une livraison avant Noël (23/12), sans ça je n'aurais jamais passé commande. Hier 22/12 à 19h05 je reçois un mail que mon colis est envoyé avec livraison prévue le 28/12, cadeau de ma filleule qui habite à 200km. Bref, faux argument commercial, publicité mensongère et un noël foiré, Amazon, plus jamais ! #mythos #publicitemensongere #arnaque",Neutral,Uncategorized,0
1102,Colis non livré,1,2023-12-23 00:00:00+00:00,"Colis non livré , pas d'explication. remboursé oui mais pour un cadeau de noël ça fait mal. Amazon a déconseiller complètement service client a revoir au complet : reçu par une dame qui parle trop fort, avec des bruits de fond horribles ( genre perruches qui crient  )  et le téléphone qui grésille. expérience pour moi très désagréable",Neutral,Uncategorized,0
1103,Ancien client...,1,2023-12-23 00:00:00+00:00,"Attention,
Fidèle client depuis x années chez Amazon, aujourd'hui, ce dernier, ne vérifie pas le sérieux de ces fournisseurs ! Résultats: des commandes qui n'arrivent jamais, pas de réponses directes aux différents mails envoyés à ces derniers pour au final obtenir des remboursements après de multiples appels auprès de leur plateforme!
A fuir, et en ce qui me concerne, je me désabonne de suite d'amazone Prime qui ne répond plus du tout a mes attentes...",Neutral,Uncategorized,0
1104,Déçu de leur SAV,1,2023-12-22 00:00:00+00:00,"Vraiment déçu de leur service après vente. Ils m'ont carrément gâché Noël. 

Article acheté et soit disant livré et ils me disent d'aller porter plainte pour vol, sinon ils feront rien pour moi. Je ne déposerai jamais plainte pour vol pour un produit ou objet que je n'ai jamais possédé. Je leur ai dit d'aller eux porter plainte...ou se débrouiller avec Colissimo, ils font l'autruche....Autant pour des petites bricoles a 10 euro ils sont là, mais pour un objet de 120€, là y a personne...",Neutral,Uncategorized,0
1105,De pire en pire,1,2023-12-23 00:00:00+00:00,Livraison Prime déléguée à la poste qui soustraite. A 14h13 le livreur indique sur l’application qu’il n’a as pas pu livrer à 14h18 !!! Il n’est même pas passé le vilain. Le service client est complètement inutile et juste bons à rétorquer ce qui est déjà affiché dans l’application et bien sûr vu que je suis « exotique » ils te mettent des gens « exotiques » comme toi et ça en dit long sur les méthodes de la boîte. On rajoute à cela les colis ouverts les incivilités des livreurs. Va falloir se ressaisir,Negative,Books,0
1106,406-8120319-9393169. GLS2WMXL,1,2023-12-21 00:00:00+00:00,"Encore une commande chez un partenariat Amazon livré par GLS et une fous encore une livraison pas livrée dans le délai prévu sous un prétexte mensonge. Comme d'habitude, ni Amazon, ni le partenaire ne veulent intervenir auprès de ce transporteur qui est totalement incompétent et c'est à mou de me débrouiller. Une fous de plus, j'annule ma commande et une fois encore, je vais devoir attendre pour être remboursé. Donc, tant que GLS fera parti des transporteur Amazon, je ne passerai plus aucune commande. C'est la goutte d'eau.",Neutral,Uncategorized,0
1107,Merci!,5,2023-12-22 00:00:00+00:00,"Vraiment, merci à Amazon de me faciliter la vie aussi souvent, de livrer 7/7 jours, d'avoir un tel choix de produits, pour moi c'est devenu incontournable dans ma vie de maman/femme/travailleuse ayant si peu de temps!",Neutral,Books,1
1108,commandes annulées sytematiquement…,1,2023-12-22 00:00:00+00:00,commandes annulées sytematiquement alors que la CB est renseignée c'est un total bug,Neutral,Uncategorized,0
1109,total bug les paiements sont refusés,1,2023-12-22 00:00:00+00:00,total bug les paiements sont refusés...bon on achetera ailleurs....,Neutral,Uncategorized,0
1110,Service client qui raccroche au nez,1,2023-12-22 00:00:00+00:00,"Commande déposée dans un Amazon locker qui est en panne depuis 3jours appelle au service client qui me raccroche 2 fois au nez (laura et Nora ils devraient changer de boulot)par contre la troisième personne a très bien gérée (rihab)encore merci à elle 
Par contre de plus en plus déçu d’amazon",Neutral,Uncategorized,0
1111,Une étoile car malheureusement je ne…,1,2023-12-22 00:00:00+00:00,"Une étoile car malheureusement je ne peux pas mettre zéro étoile Service plus que médiocre. Je paye Amazon Prime pour être livré sous 24h pour au final que le livreur ne passe pas, et marque comme quoi il est passé. Sans parler des livraisons ou les livreurs sont désagréables. Amazon c’est plus du tout ce que c’était à fuir !!!",Neutral,Books,0
1112,Colis endommagé joyeux noel !!…,4,2023-12-22 00:00:00+00:00,"Je suis cliente depuis plusieurs années. Prime et je commande beaucoup sur Amazon. Mais aujourd’hui attention !! J’ai commandé  une brosse à dent électrique, le colis était endommagé un trou fait avec des doigts ça se voit bien. (J’ai fais une photo). En période de Noël les livreurs ou gars de la plate-forme voulaient sans doute se faire un petit extra. Heureusement des dents saines ne les intéressent pas. J’ai donc eu mon article. C’est lamentable pour ceux qui attendent des portables ou autres objets de valeurs. Je conseille d’aller en magasin pour ça..
Je pense qu’avec les fêtes ils font appel  à des extras pas sérieux et c’est dommage pour eux. Car d’habitude aucun soucis, d’où la note.",Neutral,Books,1
1113,C'est décidé j'abandonne Amazon,1,2023-12-22 00:00:00+00:00,"C'est décidé j'abandonne Amazon et je ne reconduirai pas mon compte Prime. La raison est simple : je ne supporte plus la conduite des livreurs dans mon quartier. C'est une véritable catastrophe, un jour il y aura un drame...J'ai essayé plusieurs fois de raisonner ces gens et bien sûr je me suis fais copieusement insulter. Je n'ai rien contre Amazon à proprement parler mais j'estime que c'est à l'entreprise de gérer ce problème, qui perdure depuis trop longtemps. J'invite tous ceux qui, comme moi, constatent cette dérive des conducteurs à faire de même.",Neutral,Books,0
1114,Commande passé le 6 decembre pour une…,1,2023-12-22 00:00:00+00:00,"Commande passé le 6 decembre pour une livraison prevu le 8  mais le statut de commande reste sur "" en attente de'expedition "" Apres plusieurs contact avec le service client et des excuses bidon de leur part en me disant que ça se reproduira plus une nouvelle date de livraison est donné entre le 19 et le 21 ! Nous sommes le 22 et pas de colis et bien sur le statut toujours en attente d'expedition . Ah parcontre ça a bien etait debité du compte alors qu'a la base ça devrait etre debité a l'expedition.  En tout cas amazon c'est fini pour moi",Negative,Uncategorized,0
1115,Peu de respect de la clientèle,1,2023-12-20 00:00:00+00:00,"J'ai fait un achat sur ce site il y a 2 jours qui a, dans un 1er temps, été accepté par Amazon puis refusé par ma banque pour plafond de dépenses CB dépassé. Je n'ai appris ce fait qu'en consultant mes mails plusieurs heures après l'achat. Ensuite, j'ai modifié mon autorisation de plafond CB et j'ai voulu relancer le paiement refusé : Il a alors été impossible d'effectuer un paiement y compris en ajoutant une nouvelle CB. J'ai essayé de contacter Amazon par téléphone et par 2 fois la communication avec un ""conseiller"" (qui ne savait pas comment régler le problème) a été coupée. J'ai fini par annuler ma commande et je l'ai recréée : cette fois-ci plus de problème de paiement mais le colis a été ""livré"" hier avec la mention ""déposé dans un cabanon"" alors qu'il est resté sur ma pelouse toute l’après-midi et sous la pluie. A noter que j'étais présent et que personne n'a essayé de frapper à ma porte ou de me joindre via mon portable.",Negative,Uncategorized,0
1116,Service après vente médiocre,1,2023-12-22 00:00:00+00:00,"Service après vente médiocre, produit envoyé en réparation, ils trainent pour rembourser soit disant que ils ont pas d'info de leur partenaire (Centre de réparation) alors que j'ai reçu un mail de leur partenaire m'annonçant que le produit n'est pas réparable.",Neutral,Uncategorized,0
1117,Je dois féliciter Amazon,5,2023-12-08 00:00:00+00:00,Je dois féliciter Amazon !  J'avais un litige de longue date avec un vendeur et je n'obtenais aucune satisfaction.  J'ai contacté Amazon avec tous les détails et j'ai reçu un remboursement complet de la garantie a to z. Excellent service Amazon France !,Positive,Uncategorized,1
1118,Livraison rapide et très bon tarif.,5,2023-12-12 00:00:00+00:00,Livraison rapide et très bon tarif.,Neutral,Uncategorized,1
1119,Complètement déçu d amazon,1,2023-11-27 00:00:00+00:00,"Complètement déçu d amazon! 
Cliente depuis des années et je trouve que ça va mal. 
Pour les livraisons rien a dire toujours aussi sérieux quant aux délais de livraison, mais ça se permets de livrer devant la maison sans qu on soit là. 
Et puis la chose la plus inadmissible c est quand on veut poster un avis négatif sur un de leur vendeur pour exprimer notre mécontentement... les avis sont filtré et impossible de le publier. J'ai essayer 4 fois et à chaque fois il n'a pas été mis en ligne. 
Et amazon ne donne aucune explication. 
Entre parenthèse Attention au vendeur tapis 24,je ne recommande pas du tout. C est un escroc ! 
Amazon attention vous devriez arrêtez de penser que vous êtes les maîtres du monde !",Negative,Books,0
1120,attente de livraison depuis 1 mois,1,2023-12-04 00:00:00+00:00,"pas d'avis j'ai mie 1 pour faire mon commenter trop nul commande passer le 25 novembre2023 ,devais être livrais le 4 décembre 2023 , chaque jour la livraisons et reporte aujourd'hui 21 décembre commande toujours pas livre reporter, elle et régler comptant depuis le 25 novembre et c'est une grosse somme cadeaux de Noël honteux pour une grande enseigne sois disant ,aucune communication de leur par ,je suis dévaster, très encolére , j’aie commander des articles d'ordinateur de gameur , c'est pas donner , et je donne quoi à mon fils le 25 décembre , AMAZON vraiment  nul pas à la hauteur de leur nom . KAPPLER",Neutral,Books,0
1121,"Amazon a beaucoup changé, pas en bien.",2,2023-12-18 00:00:00+00:00,"Cliente sur Amazon depuis 2014. J'ai l habitude de passer des commandes régulièrement sur leur site.  
Le 15 décembre cette année je passe une commande avec pas mal d'articles pour Noël, des cadeaux pour offrir, chocolat, calendriers, etc.. 
Une livraison a été faite le 19 décembre par la poste quelques articles.  L'argent a bien été débité ça oui.  Le reste des autres articles n'a pas été expédié encore, on m'a certifié au téléphone livraison avant Noël,mon oeil oui ... Article non expédié pour Noël, livraison entre le 21 et le 25 décembre, j'ai gueulé au téléphone service client, ils s'en foutent on dirait. Ils disent on fait le maximum..  ils ont eu le pognon, qu'ils m'envoient mes articles que j'ai commandé pour Noël c'est pas compliqué.  
Sinon en 2022 j'avais déjà eu des vols de colis par des livreurs malhonnêtes.  
J'avais été remboursée par Amazon quelques jours après.  Il ne faut pas se laisser faire par eux!!! On paye on n'est des clients, donc un minimum de respect envers nous.  Amazon a beaucoup changé depuis 2014.",Neutral,Books,0
1122,Amazon,1,2023-12-21 00:00:00+00:00,"Amazon, entreprise d'incapables. Du service client à la livraison bien sûr. Commande passée le 12/12 pour une livraison le 15/12. Le 21/12 toujours rien avec des fausses indications sur leur site minable. Un support client qui ment sur la livraison de colis car ils ne savent même pas où il se trouve en réalité. Ils insistent pour le refaire livrer (mais après les fêtes lol). Bref, si vous pouvez passer par d'autres sites plus sérieux quitte à payer légèrement plus cher, faites le.",Positive,Books,0
1123,Très satisfait,5,2023-12-20 00:00:00+00:00,Client Amazon depuis plusieurs années et très satisfait. Une amélioration est à noter chez les livreurs ces dernières années.,Neutral,Books,1
1124,RETOUR ET FRAIS DE RETOUR NON…,1,2023-12-21 00:00:00+00:00,RETOUR ET FRAIS DE RETOUR NON REMBOURSES. ENVIRON 100€ DANS LEUR POCHE GRATUITEMENT. Soit disant qu'ils ne sont pas responsables des fournisseurs Tiers. Le dossier a trainé 1 an et demi pour arriver à cette réponse aujourd'hui. Honteux,Neutral,Uncategorized,0
1125,Plusieurs commandes dans 1 seul carton,5,2023-12-21 00:00:00+00:00,"Excellente nouvelle technique de placer plusieurs articles de plusieurs commandes différentes dans un seul carton. 
Cela m'a permis de recevoir mes commandes directement dans ma boîte aux lettres normalisée sans être dérangé.",Neutral,Uncategorized,1
1126,Amazon devrait vraiment faire attention…,1,2023-12-21 00:00:00+00:00,"Amazon devrait vraiment faire attention aux livreurs qu’ils emploient car ils peuvent facilement nous mettre en danger.
J’ouvre la porte au livreur et lui dit « bonjour » en souriant. Sa réponse : « nikoumouk ! ».
Je suis encore sous le choc dans la mesure où, même quand il m’a appelée pour me prévenir qu’il était là, j’ai été super aimable comme à mon habitude. Est-ce le fait que je sois une personne noire qui l’a dégoûté ainsi ? J’espère ne jamais avoir à le savoir.",Positive,Books,0
1127,Ils ne méritent pas cette note Trustpilot.,5,2023-12-21 00:00:00+00:00,"Je vois beaucoup de plaintes auprès d'Amazon et oui, parfois les choses tournent mal, mais ils sont imbattables en termes de délais de livraison et de SAV. D'après mon expérience de plus de 20 ans de commande avec eux, si les choses tournent mal, ils le résolvent rapidement et dans le respect du client. J'ai peut-être eu de la chance mais j'ai passé des centaines de commandes chez eux et quand quelque chose n'allait pas, ce qui était rare, ils le corrigeaient sans m'en vouloir !
Lors de ma récente expérience déplorable avec une entreprise française de pneus, cela m'a fait réfléchir à la manière dont Amazon est le leader du commerce sur Internet. J'ai commandé récemment un lit avec eux et ils ont livré plus tôt que prévu et les livreurs m'ont aidé dans la maison avec !",Positive,Books,1
